filename,w,x,y,z
model_w1.000_x0.000_y0.000_z0.000_235509665736.png,1.0,0.0,0.0,0.0
model_w-0.707_x0.474_y-0.190_z0.490_235509773326.png,-0.7065410614013672,0.47410714626312256,-0.18964576721191406,0.48995575308799744
model_w-0.204_x-0.864_y-0.338_z0.312_235509881127.png,-0.20410507917404175,-0.8642301559448242,-0.3377023935317993,0.3120969235897064
model_w0.344_x-0.878_y-0.252_z-0.218_235509989990.png,0.34432128071784973,-0.8778783082962036,-0.2517620325088501,-0.21768872439861298
model_w-0.461_x0.508_y0.472_z-0.554_235510098599.png,-0.46075180172920227,0.507626473903656,0.4719153046607971,-0.5543636679649353
model_w-0.065_x-0.134_y-0.569_z-0.809_235510207348.png,-0.06531981378793716,-0.13444456458091736,-0.5690770745277405,-0.8085847496986389
model_w-0.856_x0.344_y-0.303_z-0.239_235510316085.png,-0.8560165166854858,0.34439221024513245,-0.3028501868247986,-0.2385612577199936
model_w-0.266_x-0.426_y-0.643_z-0.578_235510425013.png,-0.26582345366477966,-0.4256742596626282,-0.6433014869689941,-0.5781890153884888
model_w0.298_x-0.804_y-0.279_z0.433_235510533913.png,0.2979843020439148,-0.8036060929298401,-0.27943405508995056,0.4328269958496094
model_w0.139_x-0.944_y-0.229_z0.191_235510641320.png,0.13912388682365417,-0.9441864490509033,-0.22915847599506378,0.19142334163188934
model_w0.175_x0.343_y-0.723_z0.574_235510748576.png,0.1746794879436493,0.34290093183517456,-0.7229669094085693,0.5737811923027039
model_w-0.122_x0.709_y-0.407_z0.563_235510859868.png,-0.12211653590202332,0.7091151475906372,-0.40675264596939087,0.5628459453582764
model_w-0.108_x-0.040_y0.956_z-0.271_235510968164.png,-0.10849020630121231,-0.04025635868310928,0.955615222454071,-0.2709405720233917
model_w0.506_x-0.113_y0.516_z0.682_235511077783.png,0.5057475566864014,-0.11301301419734955,0.5160126090049744,0.6820399165153503
model_w-0.105_x0.712_y0.359_z0.595_235511186066.png,-0.1052149087190628,0.7116450071334839,0.35884732007980347,0.5947434306144714
model_w-0.330_x0.472_y0.664_z-0.477_235511295394.png,-0.3302701711654663,0.471979022026062,0.6640595197677612,-0.47663649916648865
model_w0.833_x0.103_y0.457_z-0.295_235511403645.png,0.8327040672302246,0.10306011140346527,0.45716094970703125,-0.29493454098701477
