filename,w,x,y,z
model_w-0.689_x-0.264_y0.310_z-0.600_130226973099.png,-0.68866366147995,-0.26419124007225037,0.31019648909568787,-0.5997695326805115
model_w-0.783_x-0.306_y0.026_z-0.541_130227079174.png,-0.7831025719642639,-0.30601462721824646,0.02644842490553856,-0.5407456755638123
model_w0.310_x-0.666_y0.666_z-0.130_130227186522.png,0.30960947275161743,-0.6658764481544495,0.6661583185195923,-0.13032113015651703
model_w0.204_x0.236_y-0.490_z0.814_130227293903.png,0.20386840403079987,0.23592333495616913,-0.4895082712173462,0.8143460750579834
model_w0.493_x0.855_y-0.153_z-0.053_130227401928.png,0.49319854378700256,0.8547223806381226,-0.15293000638484955,-0.053078170865774155
model_w-0.339_x-0.055_y-0.465_z0.816_130227502337.png,-0.3385894000530243,-0.055294569581747055,-0.46456849575042725,0.816379725933075
model_w-0.560_x0.669_y-0.196_z-0.447_130227604922.png,-0.5602010488510132,0.6689304113388062,-0.19610320031642914,-0.4474934935569763
model_w-0.288_x0.036_y-0.898_z-0.332_130227713889.png,-0.2880675196647644,0.03567769005894661,-0.8975353240966797,-0.33192551136016846
model_w0.970_x0.150_y0.053_z0.185_130227821561.png,0.9697055220603943,0.1499243974685669,0.05332530662417412,0.1853383183479309
model_w0.436_x0.367_y0.736_z-0.365_130227928527.png,0.43620991706848145,0.3667293190956116,0.7363836765289307,-0.3646499216556549
model_w0.248_x0.325_y0.773_z-0.484_130228037738.png,0.248223215341568,0.3249596059322357,0.7734192609786987,-0.48436465859413147
model_w-0.359_x0.904_y0.142_z0.183_130228145827.png,-0.35911956429481506,0.9040879607200623,0.14218159019947052,0.18287290632724762
model_w0.508_x-0.072_y0.856_z0.069_130228252889.png,0.5080417990684509,-0.07180628180503845,0.8555166125297546,0.06948862224817276
model_w-0.880_x-0.420_y0.084_z-0.205_130228360658.png,-0.8803269863128662,-0.4195299446582794,0.08442357182502747,-0.20467457175254822
model_w0.853_x-0.091_y0.504_z-0.095_130228469873.png,0.8533614277839661,-0.09125211834907532,0.5044846534729004,-0.09456498920917511
model_w-0.084_x-0.711_y0.691_z-0.100_130228578658.png,-0.08436568081378937,-0.7108266353607178,0.691064715385437,-0.10018716752529144
model_w0.803_x-0.374_y-0.449_z0.118_130228685895.png,0.8028688430786133,-0.37356412410736084,-0.44944503903388977,0.11768855899572372
model_w0.767_x-0.563_y0.020_z-0.307_130228794370.png,0.7669534087181091,-0.5631444454193115,0.019935591146349907,-0.30700716376304626
model_w-0.632_x0.113_y0.714_z0.281_130228902230.png,-0.6316782832145691,0.11315515637397766,0.7137572765350342,0.2805868983268738
model_w0.014_x0.901_y-0.245_z0.358_130229010756.png,0.013519618660211563,0.9010072350502014,-0.24472349882125854,0.35792967677116394
model_w-0.730_x-0.552_y0.138_z0.379_130229119417.png,-0.7303118705749512,-0.5516121983528137,0.13785383105278015,0.3786354959011078
model_w-0.405_x-0.522_y-0.361_z-0.658_130229228884.png,-0.40495404601097107,-0.5219110250473022,-0.36068427562713623,-0.658428430557251
model_w0.797_x0.590_y0.116_z0.054_130229337422.png,0.7970819473266602,0.5902185440063477,0.11563759297132492,0.054132699966430664
model_w0.453_x-0.677_y0.507_z-0.281_130229447417.png,0.4532198905944824,-0.6771227121353149,0.5070822834968567,-0.2810055613517761
model_w0.618_x0.653_y0.310_z-0.309_130229554294.png,0.6182953715324402,0.6526898145675659,0.31009018421173096,-0.30911320447921753
model_w-0.579_x-0.039_y-0.271_z-0.768_130229661922.png,-0.5786775946617126,-0.039492566138505936,-0.27142617106437683,-0.7680497765541077
model_w0.156_x-0.170_y-0.964_z-0.134_130229770574.png,0.156497061252594,-0.17028389871120453,-0.9636352062225342,-0.13386280834674835
model_w0.388_x-0.050_y0.907_z-0.155_130229879138.png,0.3877127170562744,-0.04979006573557854,0.9072273969650269,-0.1553649604320526
model_w-0.574_x-0.538_y0.525_z-0.325_130229986207.png,-0.5738652348518372,-0.537987232208252,0.5251871347427368,-0.32469505071640015
model_w-0.631_x0.353_y0.598_z0.347_130230092992.png,-0.6307006478309631,0.35257455706596375,0.5980983376502991,0.34667885303497314
model_w-0.649_x0.312_y0.521_z0.458_130230202953.png,-0.648932158946991,0.31176772713661194,0.5213996767997742,0.4580724239349365
model_w0.104_x-0.410_y0.701_z-0.574_130230312045.png,0.10410529375076294,-0.4102713465690613,0.7006298899650574,-0.5744190216064453
model_w-0.272_x-0.495_y0.279_z-0.776_130230419418.png,-0.27234596014022827,-0.49515700340270996,0.2787427008152008,-0.7764983773231506
model_w0.023_x0.448_y-0.502_z-0.740_130230527371.png,0.023279830813407898,0.44754230976104736,-0.5018824338912964,-0.7397823333740234
model_w-0.767_x-0.488_y0.408_z-0.078_130230634415.png,-0.7671692371368408,-0.4884028434753418,0.4083699882030487,-0.0784091129899025
model_w-0.215_x-0.595_y0.178_z0.753_130230741914.png,-0.215331569314003,-0.5952962636947632,0.17838658392429352,0.7532814145088196
model_w-0.816_x0.202_y-0.414_z-0.349_130230850328.png,-0.8157962560653687,0.20193469524383545,-0.4144448935985565,-0.34919092059135437
model_w0.889_x-0.395_y0.197_z0.125_130230957393.png,0.8886176347732544,-0.39471200108528137,0.19746902585029602,0.12476837635040283
model_w0.144_x0.312_y-0.930_z-0.131_130231065048.png,0.1439841389656067,0.31242358684539795,-0.9297206401824951,-0.13145171105861664
model_w-0.008_x0.109_y0.130_z0.985_130231173890.png,-0.008036459796130657,0.10921496897935867,0.13027043640613556,0.9854121804237366
model_w-0.366_x-0.186_y0.849_z-0.332_130231283071.png,-0.36628207564353943,-0.18583443760871887,0.8490785956382751,-0.33221766352653503
model_w0.417_x0.130_y0.194_z0.878_130231392284.png,0.41715168952941895,0.12990881502628326,0.1940709501504898,0.8783192038536072
model_w-0.378_x-0.361_y0.835_z0.170_130231500206.png,-0.3779526650905609,-0.36101269721984863,0.8353936076164246,0.1701149195432663
model_w0.612_x-0.344_y0.498_z-0.509_130231607468.png,0.611699104309082,-0.344129353761673,0.4980815052986145,-0.5092288255691528
model_w0.227_x-0.282_y0.311_z0.879_130231714390.png,0.2272905558347702,-0.28242141008377075,0.3106728494167328,0.8786692023277283
model_w0.210_x0.326_y0.782_z0.489_130231823886.png,0.21023215353488922,0.3257054388523102,0.7815054655075073,0.48884317278862
model_w-0.488_x-0.369_y0.688_z0.391_130231933898.png,-0.48832130432128906,-0.36895984411239624,0.6875194907188416,0.39080414175987244
model_w-0.961_x0.208_y-0.090_z0.160_130232040378.png,-0.9606923460960388,0.20798660814762115,-0.08974278718233109,0.1604929119348526
model_w-0.869_x0.033_y0.422_z-0.254_130232148430.png,-0.8694749474525452,0.032814495265483856,0.42222264409065247,-0.2542923390865326
model_w-0.859_x0.088_y0.429_z-0.265_130232255861.png,-0.8593443632125854,0.0876736044883728,0.4285767674446106,-0.26488208770751953
model_w0.304_x-0.658_y0.531_z-0.438_130232363900.png,0.303733766078949,-0.6582658886909485,0.5314989686012268,-0.4381103217601776
model_w-0.646_x-0.513_y0.187_z0.533_130232471854.png,-0.6460445523262024,-0.5133026242256165,0.18663303554058075,0.5332119464874268
model_w0.565_x-0.700_y-0.195_z-0.390_130232580544.png,0.564873218536377,-0.7004515528678894,-0.19473809003829956,-0.3903369903564453
model_w-0.002_x0.490_y-0.871_z0.034_130232690393.png,-0.001799601479433477,0.49040400981903076,-0.8708119988441467,0.03445490449666977
model_w-0.365_x0.124_y-0.860_z0.336_130232799408.png,-0.3646041452884674,0.12415383756160736,-0.8596428036689758,0.3356544077396393
model_w0.329_x-0.119_y-0.928_z-0.130_130232907413.png,0.3288094401359558,-0.11946746706962585,-0.9277054667472839,-0.13028612732887268
model_w0.809_x-0.568_y0.079_z-0.128_130233015892.png,0.8088920712471008,-0.5684298276901245,0.07934346050024033,-0.12761569023132324
model_w-0.552_x-0.021_y-0.832_z0.059_130233122525.png,-0.5516437292098999,-0.02050945721566677,-0.8317567110061646,0.05873126909136772
model_w-0.518_x0.010_y0.466_z-0.717_130233232616.png,-0.5176321268081665,0.009835923090577126,0.4662797451019287,-0.7173168659210205
model_w0.031_x0.520_y-0.272_z-0.809_130233342380.png,0.030737776309251785,0.5196136832237244,-0.27187344431877136,-0.8094081878662109
model_w-0.786_x-0.244_y0.285_z-0.492_130233442185.png,-0.7857040762901306,-0.2437208741903305,0.28511035442352295,-0.4919160306453705
model_w0.595_x-0.366_y0.087_z0.710_130233545539.png,0.5951350927352905,-0.36580026149749756,0.08660607039928436,0.7102842926979065
model_w0.261_x-0.506_y0.667_z-0.481_130233653903.png,0.26085376739501953,-0.5055006146430969,0.6670410633087158,-0.4811243414878845
model_w-0.558_x0.092_y-0.801_z-0.198_130233762406.png,-0.5580421686172485,0.09226004779338837,-0.8006031513214111,-0.19776657223701477
model_w0.627_x0.274_y0.295_z-0.667_130233870880.png,0.6272523403167725,0.27382445335388184,0.29508456587791443,-0.6667081117630005
model_w0.461_x-0.187_y0.866_z0.053_130233979413.png,0.46094387769699097,-0.18677374720573425,0.865932047367096,0.05299029499292374
model_w-0.297_x0.861_y-0.145_z-0.386_130234088432.png,-0.2971671521663666,0.8614524006843567,-0.14452283084392548,-0.3856223523616791
model_w-0.034_x-0.859_y0.171_z0.481_130234197665.png,-0.03409617021679878,-0.8588716983795166,0.17141854763031006,0.48144835233688354
model_w-0.213_x0.587_y0.755_z0.199_130234306408.png,-0.2129836082458496,0.5869215726852417,0.755327582359314,0.19910107553005219
model_w-0.406_x-0.157_y-0.537_z-0.723_130234414889.png,-0.40622591972351074,-0.15680554509162903,-0.5368608832359314,-0.7226153016090393
model_w-0.234_x0.474_y-0.276_z-0.803_130234523904.png,-0.2341761291027069,0.4737859070301056,-0.27641236782073975,-0.8026734590530396
model_w0.450_x0.506_y-0.123_z-0.725_130234634900.png,0.44975078105926514,0.5064151287078857,-0.12286388874053955,-0.7253774404525757
model_w-0.146_x0.284_y-0.553_z-0.769_130234743899.png,-0.1457616090774536,0.2839096486568451,-0.5534177422523499,-0.7693358659744263
model_w-0.961_x0.025_y0.027_z0.273_130234852761.png,-0.9612820148468018,0.025230038911104202,0.026625845581293106,0.2731142044067383
model_w-0.794_x0.519_y-0.099_z-0.301_130234961229.png,-0.7940285205841064,0.5190268158912659,-0.09851626306772232,-0.3007064759731293
model_w0.467_x-0.145_y0.364_z-0.792_130235069544.png,0.4671396017074585,-0.14543461799621582,0.3643588721752167,-0.7923837304115295
model_w-0.285_x-0.949_y0.103_z0.085_130235180408.png,-0.2848735749721527,-0.9492363929748535,0.10293525457382202,0.08486277610063553
model_w-0.332_x-0.494_y0.227_z0.771_130235287872.png,-0.3322271406650543,-0.49364444613456726,0.22706973552703857,0.7709602117538452
model_w0.975_x-0.102_y0.197_z-0.009_130235396499.png,0.9749745726585388,-0.10243590176105499,0.19710196554660797,-0.009069309569895267
